record_id,record_type,row_id,year,region,region_norm,title,url,videoId,video_id,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,view_count,views_raw,views_is_missing,views_snapshot_date,metadata_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5,source_platform,license
youtube-video-tWiaFJobvLE,youtube_video_metadata,40,2025,Canada,canada,WHERE We're TRAVELLING in 2025! 🌎 2025 Travel Plans Revealed,https://youtu.be/tWiaFJobvLE,tWiaFJobvLE,tWiaFJobvLE,True,1,False,9334,9334,9334,False,2026-02-10,2026-02-10,"[""2025 travel plans"", ""samuel and audrey 2025 travel plans"", ""samuel and audrey 2025"", ""samuel and audrey"", ""sonoran hot dog""]","2025 travel plans, samuel and audrey 2025 travel plans, samuel and audrey 2025, samuel and audrey, sonoran hot dog","2025 travel plans, samuel and audrey 2025 travel plans, samuel and audrey 2025, samuel and audrey, sonoran hot dog",2025 travel plans,samuel and audrey 2025 travel plans,samuel and audrey 2025,samuel and audrey,sonoran hot dog,YouTube,CC-BY-NC-4.0
youtube-video-v30WhmqBtz8,youtube_video_metadata,41,2025,Canada,canada,"You Asked, We Answered⁉️🤭 | Q&A About Baby Aurelia, Travel & Life!",https://youtu.be/v30WhmqBtz8,v30WhmqBtz8,v30WhmqBtz8,True,1,False,14543,14543,14543,False,2026-02-10,2026-02-10,"[""q&a with baby"", ""new parent life"", ""samuel and audrey"", ""baby aurelia update"", ""2025 travel plans""]","q&a with baby, new parent life, samuel and audrey, baby aurelia update, 2025 travel plans","q&a with baby, new parent life, samuel and audrey, baby aurelia update, 2025 travel plans",q&a with baby,new parent life,samuel and audrey,baby aurelia update,2025 travel plans,YouTube,CC-BY-NC-4.0
youtube-video-Ni9g5tMx1Y8,youtube_video_metadata,42,2025,Canada,canada,"EDMONTON TRAVEL GUIDE 🤠🧡🏒 18 Things to Do in Edmonton, Alberta",https://youtu.be/Ni9g5tMx1Y8,Ni9g5tMx1Y8,Ni9g5tMx1Y8,True,1,False,59802,59802,59802,False,2026-02-10,2026-02-10,"[""edmonton"", ""edmonton travel guide"", ""edmonton alberta"", ""edmonton things to do"", ""edmonton canada""]","edmonton, edmonton travel guide, edmonton alberta, edmonton things to do, edmonton canada","edmonton, edmonton travel guide, edmonton alberta, edmonton things to do, edmonton canada",edmonton,edmonton travel guide,edmonton alberta,edmonton things to do,edmonton canada,YouTube,CC-BY-NC-4.0
youtube-video-JsurwAZ5ugo,youtube_video_metadata,43,2024,Canada,canada,"Tasty EDMONTON FOOD Tour 🤠 🌮 Where to EAT in Edmonton, Canada 🇨🇦",https://youtu.be/JsurwAZ5ugo,JsurwAZ5ugo,JsurwAZ5ugo,True,1,False,26636,26636,26636,False,2026-02-10,2026-02-10,"[""edmonton food"", ""edmonton food tour"", ""edmonton food review"", ""where to eat in edmonton"", ""edmonton best food""]","edmonton food, edmonton food tour, edmonton food review, where to eat in edmonton, edmonton best food","edmonton food, edmonton food tour, edmonton food review, where to eat in edmonton, edmonton best food",edmonton food,edmonton food tour,edmonton food review,where to eat in edmonton,edmonton best food,YouTube,CC-BY-NC-4.0
youtube-video-WaKDZNrg9K4,youtube_video_metadata,44,2024,Canada,canada,Babymoon at a CHATEAU 🏰 | Fairmont Hotel Macdonald Tour in Edmonton,https://youtu.be/WaKDZNrg9K4,WaKDZNrg9K4,WaKDZNrg9K4,True,1,False,11468,11468,11468,False,2026-02-10,2026-02-10,"[""fairmont hotel macdonald"", ""fairmont edmonton"", ""fairmont hotel edmonton"", ""fairmont macdonald edmonton"", ""fairmont hotel macdonald review""]","fairmont hotel macdonald, fairmont edmonton, fairmont hotel edmonton, fairmont macdonald edmonton, fairmont hotel macdonald review","fairmont hotel macdonald, fairmont edmonton, fairmont hotel edmonton, fairmont macdonald edmonton, fairmont hotel macdonald review",fairmont hotel macdonald,fairmont edmonton,fairmont hotel edmonton,fairmont macdonald edmonton,fairmont hotel macdonald review,YouTube,CC-BY-NC-4.0
youtube-video-kISDpX8hL5I,youtube_video_metadata,45,2024,Canada,canada,"CALGARY TRAVEL GUIDE 🤠 15 Things to Do, See & Eat in Calgary, Alberta",https://youtu.be/kISDpX8hL5I,kISDpX8hL5I,kISDpX8hL5I,True,1,False,72528,72528,72528,False,2026-02-10,2026-02-10,"[""calgary"", ""calgary travel guide"", ""calgary travel"", ""calgary things to do"", ""calgary alberta""]","calgary, calgary travel guide, calgary travel, calgary things to do, calgary alberta","calgary, calgary travel guide, calgary travel, calgary things to do, calgary alberta",calgary,calgary travel guide,calgary travel,calgary things to do,calgary alberta,YouTube,CC-BY-NC-4.0
youtube-video-Bn0gZ-Lz5OA,youtube_video_metadata,46,2024,Canada,canada,"Epic CALGARY FOOD Tour 🤠🧋🥟 Where to EAT in Calgary, Alberta",https://youtu.be/Bn0gZ-Lz5OA,Bn0gZ-Lz5OA,Bn0gZ-Lz5OA,True,1,False,24409,24409,24409,False,2026-02-10,2026-02-10,"[""calgary food"", ""calgary food tour"", ""calgary food vlog"", ""where to eat in calgary"", ""calgary restaurants""]","calgary food, calgary food tour, calgary food vlog, where to eat in calgary, calgary restaurants","calgary food, calgary food tour, calgary food vlog, where to eat in calgary, calgary restaurants",calgary food,calgary food tour,calgary food vlog,where to eat in calgary,calgary restaurants,YouTube,CC-BY-NC-4.0
youtube-video-B7VucnfZ3fY,youtube_video_metadata,47,2024,Canada,canada,OUR BIRTH STORY 🐣🍼: The Day Aurelia Was Born,https://youtu.be/B7VucnfZ3fY,B7VucnfZ3fY,B7VucnfZ3fY,True,1,False,14109,14109,14109,False,2026-02-10,2026-02-10,"[""birth vlog"", ""birth video"", ""birth story"", ""samuel and audrey baby"", ""samuel and audrey baby vlog""]","birth vlog, birth video, birth story, samuel and audrey baby, samuel and audrey baby vlog","birth vlog, birth video, birth story, samuel and audrey baby, samuel and audrey baby vlog",birth vlog,birth video,birth story,samuel and audrey baby,samuel and audrey baby vlog,YouTube,CC-BY-NC-4.0
youtube-video-eGZLQCes4-c,youtube_video_metadata,48,2024,Canada,canada,We Had a BABY! 🐣🌸 Presenting Our Firstborn Daughter Aurelia,https://youtu.be/eGZLQCes4-c,eGZLQCes4-c,eGZLQCes4-c,True,1,False,21119,21119,21119,False,2026-02-10,2026-02-10,"[""we had a baby"", ""we had a daughter"", ""baby arrival"", ""samuel and audrey baby"", ""samuel and audrey daughter""]","we had a baby, we had a daughter, baby arrival, samuel and audrey baby, samuel and audrey daughter","we had a baby, we had a daughter, baby arrival, samuel and audrey baby, samuel and audrey daughter",we had a baby,we had a daughter,baby arrival,samuel and audrey baby,samuel and audrey daughter,YouTube,CC-BY-NC-4.0
youtube-video-nN49lCXB4as,youtube_video_metadata,49,2024,Argentina,argentina,GAUCHO DAY TRIP to Estancia EL OMBU de Areco | Argentine BBQ & Horses,https://youtu.be/nN49lCXB4as,nN49lCXB4as,nN49lCXB4as,True,1,False,10371,10371,10371,False,2026-02-10,2026-02-10,"[""el ombu de areco"", ""el ombu"", ""estancia el ombu"", ""estancia el ombu de areco"", ""gaucho day trip""]","el ombu de areco, el ombu, estancia el ombu, estancia el ombu de areco, gaucho day trip","el ombu de areco, el ombu, estancia el ombu, estancia el ombu de areco, gaucho day trip",el ombu de areco,el ombu,estancia el ombu,estancia el ombu de areco,gaucho day trip,YouTube,CC-BY-NC-4.0
youtube-video-D2MypgH5bB0,youtube_video_metadata,50,2024,Argentina,argentina,Visiting a GAUCHO TOWN from Buenos Aires! 🤠🐴 | San Antonio de Areco,https://youtu.be/D2MypgH5bB0,D2MypgH5bB0,D2MypgH5bB0,True,1,False,13213,13213,13213,False,2026-02-10,2026-02-10,"[""san antonio de areco"", ""areco"", ""san antonio de areco buenos aires"", ""san antonio de areco argentina"", ""san antonio de areco travel guide""]","san antonio de areco, areco, san antonio de areco buenos aires, san antonio de areco argentina, san antonio de areco travel guide","san antonio de areco, areco, san antonio de areco buenos aires, san antonio de areco argentina, san antonio de areco travel guide",san antonio de areco,areco,san antonio de areco buenos aires,san antonio de areco argentina,san antonio de areco travel guide,YouTube,CC-BY-NC-4.0
youtube-video-P80RARYMGjU,youtube_video_metadata,51,2024,Argentina,argentina,The Story with This House... 🏡🌿 Abandoned Family Building Gets A Second Chance!,https://youtu.be/P80RARYMGjU,P80RARYMGjU,P80RARYMGjU,True,1,False,6114,6114,6114,False,2026-02-10,2026-02-10,"[""abandoned building renovation"", ""family property restoration"", ""community heritage project"", ""rural argentina renovation"", ""volunteer renovation team""]","abandoned building renovation, family property restoration, community heritage project, rural argentina renovation, volunteer renovation team","abandoned building renovation, family property restoration, community heritage project, rural argentina renovation, volunteer renovation team",abandoned building renovation,family property restoration,community heritage project,rural argentina renovation,volunteer renovation team,YouTube,CC-BY-NC-4.0
youtube-video-xSr8ueKvD1Y,youtube_video_metadata,52,2024,Argentina,argentina,"Leaving BUENOS AIRES, Argentina & Flying Back to CANADA! ✈️ 🇨🇦",https://youtu.be/xSr8ueKvD1Y,xSr8ueKvD1Y,xSr8ueKvD1Y,True,1,False,14693,14693,14693,False,2026-02-10,2026-02-10,"[""leaving buenos aires"", ""last day in buenos aires"", ""leaving argentina"", ""last day in argentina"", ""1 day in buenos aires""]","leaving buenos aires, last day in buenos aires, leaving argentina, last day in argentina, 1 day in buenos aires","leaving buenos aires, last day in buenos aires, leaving argentina, last day in argentina, 1 day in buenos aires",leaving buenos aires,last day in buenos aires,leaving argentina,last day in argentina,1 day in buenos aires,YouTube,CC-BY-NC-4.0
youtube-video-shmMius5p58,youtube_video_metadata,53,2024,Argentina,argentina,TIME to PACK it UP! ⌛👋 | Last Week Renovating and Restoring an Abandoned House,https://youtu.be/shmMius5p58,shmMius5p58,shmMius5p58,True,1,False,12043,12043,12043,False,2026-02-10,2026-02-10,"[""diy home renovation"", ""renovating abandoned house argentina"", ""renovating abandoned house"", ""restoring a house in argentina"", ""renovating a house in argentina""]","diy home renovation, renovating abandoned house argentina, renovating abandoned house, restoring a house in argentina, renovating a house in argentina","diy home renovation, renovating abandoned house argentina, renovating abandoned house, restoring a house in argentina, renovating a house in argentina",diy home renovation,renovating abandoned house argentina,renovating abandoned house,restoring a house in argentina,renovating a house in argentina,YouTube,CC-BY-NC-4.0
youtube-video-8p7EdokG414,youtube_video_metadata,54,2024,Argentina,argentina,How to Make an ARGENTINE BBQ 🔥🤠 | Asado Tutorial with My Argentine Father,https://youtu.be/8p7EdokG414,8p7EdokG414,8p7EdokG414,True,2,True,20291,20291,20291,False,2026-02-10,2026-02-10,"[""how to make an argentine bbq"", ""how to make an argentine asado"", ""argentine bbq"", ""argentine asado"", ""argentinian bbq""]","how to make an argentine bbq, how to make an argentine asado, argentine bbq, argentine asado, argentinian bbq","how to make an argentine bbq, how to make an argentine asado, argentine bbq, argentine asado, argentinian bbq",how to make an argentine bbq,how to make an argentine asado,argentine bbq,argentine asado,argentinian bbq,YouTube,CC-BY-NC-4.0
youtube-video-HEP_fkFvF4k,youtube_video_metadata,55,2024,Argentina,argentina,EVERYTHING That Went Wrong with the BATHROOM Renovation! 🚽🥴,https://youtu.be/HEP_fkFvF4k,HEP_fkFvF4k,HEP_fkFvF4k,True,1,False,4914,4914,4914,False,2026-02-10,2026-02-10,"[""renovating a home in argentina"", ""renovating a house in argentina"", ""home renovation argentina"", ""house restoration argentina"", ""restoring a house argentina""]","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina",renovating a home in argentina,renovating a house in argentina,home renovation argentina,house restoration argentina,restoring a house argentina,YouTube,CC-BY-NC-4.0
youtube-video-PXG-J_Q5jew,youtube_video_metadata,56,2024,Argentina,argentina,Tackling UNEXPECTED Projects & a New Cattleguard 🤠 | Renovating Property,https://youtu.be/PXG-J_Q5jew,PXG-J_Q5jew,PXG-J_Q5jew,True,1,False,8151,8151,8151,False,2026-02-10,2026-02-10,"[""renovating a home in argentina"", ""renovating a house in argentina"", ""home renovation argentina"", ""house restoration argentina"", ""restoring a house argentina""]","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina",renovating a home in argentina,renovating a house in argentina,home renovation argentina,house restoration argentina,restoring a house argentina,YouTube,CC-BY-NC-4.0
youtube-video-LaN-zmYZ0_E,youtube_video_metadata,57,2024,Argentina,argentina,BUYING Tools and BATTLING Cold Temperatures! 🥶🏚️ | Renovating in Argentina,https://youtu.be/LaN-zmYZ0_E,LaN-zmYZ0_E,LaN-zmYZ0_E,True,1,False,16122,16122,16122,False,2026-02-10,2026-02-10,"[""argentina"", ""buying"", ""battling"", ""tools"", ""travel""]","argentina, buying, battling, tools, travel","argentina, buying, battling, tools, travel",argentina,buying,battling,tools,travel,YouTube,CC-BY-NC-4.0
youtube-video-XE122KLlKS8,youtube_video_metadata,58,2024,Argentina,argentina,"RENOVATIONS, Volunteer Work & Perfect Weekend BBQ! 😊🌲",https://youtu.be/XE122KLlKS8,XE122KLlKS8,XE122KLlKS8,True,1,False,13114,13114,13114,False,2026-02-10,2026-02-10,"[""renovating a home in argentina"", ""renovating a house in argentina"", ""home renovation argentina"", ""house restoration argentina"", ""restoring a house argentina""]","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina",renovating a home in argentina,renovating a house in argentina,home renovation argentina,house restoration argentina,restoring a house argentina,YouTube,CC-BY-NC-4.0
youtube-video-PGCQL2VUYP8,youtube_video_metadata,59,2024,Argentina,argentina,2 Days in BUENOS AIRES Travel Vlog | Barolo Palace & National Congress 🇦🇷,https://youtu.be/PGCQL2VUYP8,PGCQL2VUYP8,PGCQL2VUYP8,True,1,False,13705,13705,13705,False,2026-02-10,2026-02-10,"[""buenos aires travel vlog"", ""buenos aires vlog"", ""barolo palace"", ""national congress argentina tour"", ""national congress of argentina""]","buenos aires travel vlog, buenos aires vlog, barolo palace, national congress argentina tour, national congress of argentina","buenos aires travel vlog, buenos aires vlog, barolo palace, national congress argentina tour, national congress of argentina",buenos aires travel vlog,buenos aires vlog,barolo palace,national congress argentina tour,national congress of argentina,YouTube,CC-BY-NC-4.0
youtube-video-IzCGcJ2nA00,youtube_video_metadata,60,2024,Argentina,argentina,Taking My DAD to His HOMETOWN in ARGENTINA After 55 Years ⏱️ 🌊 | Necochea,https://youtu.be/IzCGcJ2nA00,IzCGcJ2nA00,IzCGcJ2nA00,True,1,False,14394,14394,14394,False,2026-02-10,2026-02-10,"[""necochea"", ""dad returns to argentina"", ""necochea argentina"", ""necochea seaside resort"", ""hometown after 55 years""]","necochea, dad returns to argentina, necochea argentina, necochea seaside resort, hometown after 55 years","necochea, dad returns to argentina, necochea argentina, necochea seaside resort, hometown after 55 years",necochea,dad returns to argentina,necochea argentina,necochea seaside resort,hometown after 55 years,YouTube,CC-BY-NC-4.0
youtube-video-Hgxe3RbFJek,youtube_video_metadata,61,2024,Argentina,argentina,Audrey's Dad RETURNS to Argentina + Everything We DID and ATE in Buenos Aires! 🇦🇷,https://youtu.be/Hgxe3RbFJek,Hgxe3RbFJek,Hgxe3RbFJek,True,1,False,45688,45688,45688,False,2026-02-10,2026-02-10,"[""buenos aires vlog"", ""visiting buenos aires"", ""buenos aires what to do"", ""buenos aires sightseeing"", ""buenos aires tour""]","buenos aires vlog, visiting buenos aires, buenos aires what to do, buenos aires sightseeing, buenos aires tour","buenos aires vlog, visiting buenos aires, buenos aires what to do, buenos aires sightseeing, buenos aires tour",buenos aires vlog,visiting buenos aires,buenos aires what to do,buenos aires sightseeing,buenos aires tour,YouTube,CC-BY-NC-4.0
youtube-video-vNUdY_q18wI,youtube_video_metadata,62,2024,Argentina,argentina,Home RENOVATION UPDATES 🏡👷 | It's Starting to Look Like a Home!,https://youtu.be/vNUdY_q18wI,vNUdY_q18wI,vNUdY_q18wI,True,1,False,22140,22140,22140,False,2026-02-10,2026-02-10,"[""renovating a home in argentina"", ""renovating a house in argentina"", ""home renovation argentina"", ""house restoration argentina"", ""restoring a house argentina""]","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina","renovating a home in argentina, renovating a house in argentina, home renovation argentina, house restoration argentina, restoring a house argentina",renovating a home in argentina,renovating a house in argentina,home renovation argentina,house restoration argentina,restoring a house argentina,YouTube,CC-BY-NC-4.0
